<<<<<<< HEAD
100	0.00418638
500	0.0318774
900	0.0676484
1300	0.108042
1700	0.143222
2100	0.19485
2500	0.230439
2900	0.2738
3300	0.320778
3700	0.363855
4100	0.502162
4500	0.45987
4900	0.503161
5300	0.565885
5700	0.608227
6100	0.671453
6500	0.710889
6900	0.764942
7300	0.809981
7700	0.875589
8100	0.913417
8500	0.978076
8900	1.0166
9300	1.08182
9700	1.13861
=======
1000	0.0987169
5000	0.687231
9000	1.34235
13000	2.02329
17000	2.74344
21000	3.65015
25000	4.36098
29000	5.07461
33000	6.31896
37000	6.91078
41000	9.20667
45000	8.81136
49000	9.6621
53000	10.3625
57000	11.0658
61000	11.8758
65000	12.9572
69000	13.8622
73000	14.6334
77000	15.6264
81000	16.7224
85000	18.3862
89000	18.6359
93000	19.376
97000	20.8304
>>>>>>> 897a5cc9df88212c7498fc00524caf98f8533e2f
