<<<<<<< HEAD
100	0.00805382
500	0.0536845
900	0.105598
1300	0.15963
1700	0.212916
2100	0.278441
2500	0.328932
2900	0.39444
3300	0.455313
3700	0.518284
4100	0.566454
4500	0.644802
4900	0.704131
5300	0.773127
5700	0.834655
6100	0.885245
6500	0.963743
6900	1.02206
7300	1.08797
7700	1.14884
8100	1.20574
8500	1.28522
8900	1.35552
9300	1.41081
9700	1.49576
=======
1000	0.173412
5000	0.995826
9000	1.8606
13000	2.77097
17000	3.66806
21000	4.80737
25000	5.73612
29000	6.57688
33000	7.75723
37000	8.74654
41000	9.571
45000	10.6302
49000	12.088
53000	13.2495
57000	13.9718
61000	15.3836
65000	16.381
69000	17.7069
73000	18.3549
77000	20.513
81000	20.3654
85000	21.5591
89000	22.8305
93000	24.4553
97000	24.9034
>>>>>>> 897a5cc9df88212c7498fc00524caf98f8533e2f
