100	0.00771858
500	0.046726
900	0.0880857
1300	0.134358
1700	0.180864
2100	0.226614
2500	0.27438
2900	0.323048
3300	0.371544
3700	0.420814
4100	0.466147
4500	0.519384
4900	0.570999
5300	0.620751
5700	0.671478
6100	0.716712
6500	0.777702
6900	0.834132
7300	0.881382
7700	0.92419
8100	0.970771
8500	1.03245
8900	1.08857
9300	1.13546
9700	1.19347
