100	0.00745146
500	0.157475
900	0.50454
1300	1.04338
1700	1.77726
2100	2.69977
2500	3.8121
2900	5.11141
3300	6.61069
3700	8.02591
4100	9.67948
4500	11.6547
4900	13.822
5300	16.1521
5700	18.6958
6100	21.3868
6500	24.2858
6900	27.3689
7300	30.61
7700	34.0623
8100	37.7148
8500	41.4943
8900	45.4891
9300	49.6846
9700	54.036
